"plotID" "qdID" "greenVeg" "tanque" "OpenClosed" "fireDay" "deltaBurn" "dist2wiw" "dist2wclass" "forest0" "forest100" "forest200" "forest400" "forest600" "forest800" "forest1000" "class"
"P6408" "145" 2.13 0 1 1 411.884656316584 8131.84485569473 8095.6846110026 0.179928086342451 0.193309747655081 0.328598398595666 0.38995514241499 0.421078933189655 0.403291797657995 0.447760190184001 0
"P6421" "145" 48.89 0 1 5 512.586204833984 7050.53913513688 7023.15905761719 1 1 1 1 0.932559267241379 0.856904230143667 0.819087209918954 1
"P6432" "145" 8.88 0 1 1 487.687955266779 7761.60607244318 7733.95666503906 1 1 0.993647777507322 0.747991080764566 0.576558459051724 0.501229832215748 0.513931392000993 1
"P6434" "145" 12.01 0 1 1 461.993510131836 7596.39196111506 7572.46983506944 1 1 1 0.833628737317889 0.688066708426788 0.612489950431 0.583657013809936 1
"P6476" "145" 16.02 0 1 1 418.934188232422 7392.69406516335 7359.59069824219 1 1 0.988781369923525 0.841191328141444 0.788159014750725 0.737679608600983 0.717682536145082 1
"P6522" "145" 2.63 0 1 1 410.58144198331 7873.0419477983 8421.52465820312 0 0 0.00926838289075287 0.191089543083389 0.339936691810345 0.44244678047495 0.500122874592897 0
"P6563" "148" 22.4 0 1 10 383.014089133523 3172.7877175071 2080.33653428819 1 0.840200205282755 0.715242213196177 0.656190281993167 0.734994308499532 0.747972782306369 0.739182734281934 1
"P6602" "148" 27.05 0 1 25 382.49894317627 3316.53302778764 1963.85014851888 0 0.107303916751291 0.296156298387831 0.521627577481283 0.682400323275862 0.72254506057323 0.721236351219563 0
"P6671" "148" 28 0 1 15 312.988302612305 3763.158203125 2460.853515625 1 0.995469857284808 0.904119114368336 0.831034149223454 0.829692793684792 0.809811573908923 0.820829113522924 1
"P6744" "148" 25.95 0 1 10 360.798740040172 4136.07912819602 2694.43872070312 1 0.743983468186633 0.810636984007368 0.831738674655645 0.839466009281524 0.826163753400881 0.787404334796201 1
"P6765" "148" 25.89 0 1 25 431.580421725186 4203.67709073153 2611.21915690104 1 0.926529313381585 0.82592633306375 0.813851231016655 0.765925377155172 0.738144231101978 0.716548967169501 1
"P6777" "148" 22.55 0 1 10 354.909298095703 4388.109921875 3046.09583875868 1 0.977039451414595 0.866862525185354 0.870318957877483 0.9012063286791 0.878141987764816 0.84374995958036 1
"P6815" "148" 41.63 0 0 25 313.873955230713 4551.25297363281 3074.83221435547 0 0.33741442002162 0.65438150518759 0.786769626500481 0.789174299568966 0.802983274814261 0.821730953791393 0
"P6853" "148" 30.12 0 1 20 330.269857025147 4720.89112659801 3137.02447509766 0.939904019161621 0.818994724984214 0.637362789015945 0.555892820026666 0.681538254310345 0.756575742491235 0.785867093666655 1
"P6855" "148" 38.88 0 1 25 325.206543454257 4703.59911221591 3045.6526421441 0.269973056688942 0.392431290333148 0.45129992464205 0.545923555722864 0.670842678844457 0.707144910791773 0.755955914783758 0
"P686" "4" 39.63 0 1 40 363.320818557739 1270.51657381925 1180.97420247396 0.509790082470009 0.213526823249364 0.199309201711115 0.336399783544691 0.32337691204106 0.381918229785059 0.438442505164013 1
"P6860" "148" 12.38 0 1 20 552.387620849609 4638.84295099432 2856.41384548611 1 0.826541531540385 0.712671905697446 0.712760145035514 0.679076158338217 0.643563750206316 0.632172222588694 1
"P6982" "153" 1.93 0 1 20 908.720096657493 536.78214308053 521.555203755697 0 0 0 0 0.0323370150862069 0.082932484340935 0.144578162216372 0
"P7007" "153" 1.41 0 0 20 955.52315246582 1041.46245727539 391.918684217665 0 0.101361090182461 0.202561753603673 0.205419486729041 0.243717459098655 0.286065307556743 0.308529255412028 0
"P7048" "153" 2.8 0 1 20 825.580057373047 1312.14125653732 406.855794270833 0.699879951980792 0.5607339323314 0.577294534261957 0.584298656067972 0.483455010775862 0.395534803985508 0.34090715078394 1
"P707" "4" 18.91 0 1 35 485.612112187157 1135.33362482244 1135.39624023438 0.540144115200037 0.378692086786561 0.360743789107028 0.376080921410348 0.336786099137931 0.386169977719273 0.430868167202572 1
"P7078" "153" 0.52 0 0 20 959.769954612038 498.460258178711 469.506472269694 0 0 0 0.0291260613158225 0.195014816810345 0.288342415102978 0.304560846204986 0
"P7095" "153" 0.87 0 0 15 947.823356489702 290.972416132147 275.756140391032 0 0 0 0.120315552581303 0.256659482758621 0.297775121718784 0.276923934088282 0
"P7117" "153" 0.69 0 0 20 978.17161315918 598.231094637784 589.915812174479 0 0 0 0.166776462837917 0.309143446018307 0.374561412849605 0.356521919085701 0
"P7141" "153" 0.47 0 1 20 933.388054199219 1109.45494899277 772.104497273763 0.980048134361658 0.839693822954543 0.663052328550097 0.555107386339872 0.468883351293103 0.39485733147705 0.373726307838364 1
"P7169" "153" 1.35 0 1 20 870.776612437855 171.664260940552 139.188854641385 0.7197300899775 0.575822222950175 0.544852371682157 0.510458085311625 0.420636235661797 0.320854120190183 0.264856642854648 1
"P7202" "153" 2.85 0 0 20 525.635554199219 1340.22622453674 833.906514485677 0.459928028834583 0.348107140127319 0.418205448003355 0.497725650738379 0.469657230226246 0.44671332506296 0.405632104964308 0
"P7215" "153" 1.39 0 0 20 914.344161987305 753.713437167081 323.174194335938 0 0.245614537950011 0.306813006649057 0.422902986323142 0.455626346982759 0.409369085425423 0.410465811114589 0
"P7223" "168" 0.09 0 1 15 653.475356445313 1493.99388760653 1454.36184692383 0 0 0 0 0 0 0 0
"P7241" "168" 1.32 0 1 15 645.201636574485 1635.76880215732 1602.74917602539 0 0 0 0 0 0 0.00503397805847796 0
"P7271" "168" 32.47 0 1 25 240.938450317383 2394.92467817827 2350.76224772135 0 0 0.0422169596502414 0.117445313480279 0.104894935344828 0.106846332198445 0.123112581582263 0
"P7324" "168" 39.34 0 1 40 254.919665358283 1579.69280148341 1570.76545206706 0 0 0 0 0 0 0.000760529059194512 0
"P7341" "168" 66.37 0 1 25 -30.0560223150253 1747.11540194425 1721.71428765191 0 0 0 0 0 0 0 0
"P7413" "168" 42.41 0 1 90 142.618409446478 2262.80771262429 2247.40549723307 0 0 0 0 0 0 0 0
"P7476" "168" 46.59 0 1 25 224.35351688385 2350.53525108148 1617.7067489624 0 0 0 0 0 0 0.00357370128358348 0
"P7506" "168" 8.85 0 1 20 432.898285290426 2817.44676513672 2292.13875325521 0 0 0 0 0 0 0 0
"P7520" "168" 40.06 0 1 25 210.810791618174 3164.42327124225 2769.51896158854 0 0 0 0 0 0.0203561189476682 0.0547813737638169 0
"P7534" "168" 28.99 0 1 25 255.753575090929 2625.30866033381 1399.89004516602 0 0 0 0 0 0.00615448502772446 0.00405615498237073 0
"P7613" "174" 27.78 0 1 5 451.897382285378 4618.30338245739 4606.63346354167 1 0.893944977670041 0.903521047067818 0.687845058346229 0.591167834051724 0.551314882300798 0.509902398770737 1
"P7621" "174" 37.72 0 1 5 352.910090179443 4924.88975497159 4903.85299682617 0.899880095923261 0.761058554691894 0.642417382181607 0.65468538337408 0.637059714036354 0.575450252609948 0.512214112599939 1
"P7664" "174" 52.71 0 1 1 358.588325361772 4893.26200195313 4875.10148111979 0.819712057484864 0.856274773151636 0.832561888122504 0.666204410473044 0.59956088362069 0.542526373512289 0.493360891733256 1
"P7677" "174" 15.03 0 1 5 494.138073120117 4483.16191850142 4461.23380533854 0.529921878661374 0.328363157349437 0.355083217517163 0.379943495202219 0.429008620689655 0.454154144294989 0.452793447829176 1
"P7723" "174" 22.31 0 0 1 394.300760498047 4586.53264382102 4563.71554904514 0.120479490389738 0.409896703464692 0.381274595997656 0.401711513174233 0.444509554311733 0.462691474238496 0.458722170269512 0
"P7795" "174" 24.49 0 0 5 456.185604705811 3852.47589464424 3833.63729858398 0 0.0110362584823425 0.0838739957483228 0.0575492884916632 0.105939348554558 0.228870202673566 0.34206646075525 0
"P780" "15" 1.85 0 0 35 749.268963928223 415.837755515359 26.0947570800781 0.209859056066205 0.330477937563468 0.325958458929917 0.321336794526922 0.377285187954225 0.345034314952161 0.307848912032636 0
"P7823" "174" 28.31 0 0 1 383.9534324646 4170.11784446023 4136.37524414062 0.100449775112444 0.302229720138457 0.317536450527528 0.183004075529309 0.246349693871365 0.271189283299347 0.324708752242482 0
"P7858" "174" 13.25 0 0 1 514.106651747522 3730.08022017045 3704.69631958008 0 0.0331496161867636 0.105430551337622 0.0992272824706048 0.14073123296232 0.151380969873136 0.218182029831287 0
"P7861" "174" 30.78 0 0 1 396.428242908825 3893.58828205708 3865.20050048828 0.220167750691533 0.24185260391075 0.173861848099169 0.184017939543092 0.15698908511028 0.159752500811865 0.225205448923308 0
"P7937" "174" 12.82 0 0 1 615.132267456055 3338.59403852983 3304.17917209201 0 0.0160472696301635 0.0708440443460741 0.131044344582213 0.22048266618171 0.216518296870924 0.250544856746329 0
"P7992" "179" 12.5 0 1 1 437.518841094971 6102.52211914063 7760.42358398438 0 0 0 0.0704608073277462 0.174644969776638 0.228946065513552 0.262537056294526 0
"P8024" "179" 7.27 0 0 1 545.936539916992 7206.77467636235 6374.81765407986 0 0.121613653487077 0.0732960730134807 0.05563528848944 0.125080994429739 0.174196966228124 0.209581976850217 0
"P8046" "179" 7.8 0 0 1 560.918600769043 5923.43830566406 7706.30749511719 0 0 0.0149595538499765 0.0538235924568549 0.125451195465957 0.168792157113273 0.199387439403581 0
"P8089" "179" 2.43 0 0 1 597.205783996582 6402.19178710937 6979.47699652778 0 0 0.0100135758592526 0.0244152700332264 0.0546855530185159 0.10380073368509 0.118322837161235 0
"P8152" "179" 6.99 0 0 1 565.25149230957 5422.92745028409 7826.69441731771 0 0 0 0.108881592705676 0.2057421875 0.215412299919342 0.210250069197797 0
"P8191" "179" 9.36 0 1 1 444.301139831543 5582.96350763494 7513.52777777778 0.87045622570757 0.396824941854752 0.239340743029955 0.104791295777814 0.147643584096129 0.206495349245816 0.212158486378258 1
"P8205" "179" 9.01 0 0 1 414.049389787154 5184.87105339618 7912.59591674805 0 0.0191974863781789 0.164106457579857 0.249522933189734 0.237821762975574 0.234454772438099 0.256895186949976 0
"P8266" "179" 2.63 0 0 1 502.359547424316 5681.89401068569 7200.21875 0 0 0.029617147888393 0.236872098372998 0.255012122844828 0.208154426464286 0.176491891570286 0
"P8313" "182" 12.45 0 1 5 495.246215265447 3144.95867431641 725.396599663628 1 1 0.981691681319601 0.862608391041678 0.820186304027158 0.789719091252749 0.789160810669233 1
"P8351" "182" 31.18 0 1 5 479.814465609464 2984.10423828125 876.95100402832 0.980101950690186 0.814726853823391 0.804942013395416 0.872984545568614 0.82110317887931 0.802297816382323 0.795593587757034 1
"P8366" "182" 13.83 0 1 5 412.415538024902 3046.3769642223 1364.31072998047 1 0.84203944345758 0.812961465277396 0.858637462802334 0.869330549568965 0.874147169921818 0.871103258634204 1
"P8406" "182" 5.04 0 1 5 494.19624206543 2860.81517001065 1258.48123931885 1 1 0.946867839098865 0.818879298175906 0.843878287666067 0.862016141482866 0.870684526119191 1
"P8450" "182" 27.67 0 1 5 407.750142322887 2527.71034712358 827.466159396701 0.759723979546841 0.580234983238881 0.577552095980221 0.649470494893171 0.752132123636903 0.793178538912464 0.794945022822546 1
"P8465" "182" 12.21 0 1 5 344.061690826416 2638.30562744141 1188.46918741862 1 1 0.983168049917424 0.931420960726086 0.859916487068966 0.854483164342319 0.865025493244484 1
"P8467" "182" 33.93 0 1 5 336.034248504639 2547.68596923828 1001.4598236084 0.849939975990396 0.735136095200036 0.810322461338037 0.798719872203093 0.79004849137931 0.815470597160738 0.832298413494352 1
"P8566" "182" 47.39 0 1 5 293.216642150879 2104.3863684082 870.172498914931 1 0.97575506928293 0.921145504514249 0.834815581645217 0.761592811870651 0.759040618893722 0.754295152618093 1
"P858" "15" 6.04 0 0 35 970.961784224077 582.032433880262 150.090924580892 0 0 0.0176618171881857 0.0756331297837634 0.152128232758621 0.258035835500624 0.353987474552025 0
"P8625" "182" 64.41 0 0 5 302.240710865368 1745.74557983398 707.369954427083 0.0199518656383417 0.431014488480712 0.591161639162368 0.630474457180227 0.638723060344828 0.675553224848999 0.738625046239649 0
"P8645" "182" 45.75 0 0 5 405.821591463956 1608.55420426298 652.018086751302 0.330222178961675 0.165869558096112 0.329805938058056 0.580993297503032 0.60645474137931 0.66912854941024 0.741065723679616 0
"P8682" "198" 3.92 0 0 1 490.531501464844 1322.90211958452 5908.18782552083 0 0 0.029584026805996 0.0615053431762098 0.0941702586206897 0.131549455493117 0.184698620959043 0
"P8801" "198" 17.03 0 0 1 474.175417813388 1958.63425736861 5878.1438293457 0.28019167399893 0.335034839183277 0.167771458546147 0.284801040536675 0.286228975638139 0.290972588227152 0.295715519402736 0
"P8860" "198" 34.66 0 1 5 407.540535666726 2264.8851895419 5858.2490641276 0.940066116536705 0.523286762538081 0.585973549418825 0.443036618009954 0.370149515086207 0.341014904395186 0.313936824351416 1
"P8880" "198" 19.81 0 0 5 422.832272949219 2400.28974165483 5887.19641113281 0.099639855942377 0.562342352671406 0.55061493806125 0.470234796520139 0.418096713362069 0.360009423389705 0.311207714972334 0
"P889" "15" 7.53 0 0 35 848.664468383789 1162.51050803445 624.265111287435 0 0.0632609564406554 0.104291388242568 0.215724740142692 0.223262392241379 0.215556046541962 0.202114412268606 0
"P8914" "198" 11.89 0 0 5 458.588117675781 2173.08412353516 5441.69909667969 0.019898049309814 0.20617677247464 0.33732212075766 0.281517943034004 0.255642510775862 0.238133583204006 0.245593975782064 0
"P8962" "198" 9.76 0 0 5 509.160355529785 1824.50234619141 4533.10729980469 0 0 0.00678800537072952 0.169072054456481 0.198551993534483 0.195584582908527 0.236344752478833 0
"P8970" "198" 23.92 0 0 5 360.676824035645 2297.18919344815 5204.40262858073 0 0.158774745853398 0.227846826034275 0.219110742816513 0.189566271551724 0.179417080825532 0.229990195900904 0
"P8971" "198" 24.79 0 0 5 381.912848358154 2368.35213378906 5281.39290364583 0.45969378742488 0.420275493825138 0.352863734750871 0.249018413568112 0.205711206896552 0.202597554710231 0.221161333047057 0
"P9025" "198" 16.11 0 0 5 487.267536510121 2233.49972357632 4612.81974283854 0 0 0 0.0227827128779129 0.0953313577586207 0.19746260591331 0.224163915702088 0
"P9028" "198" 26.57 0 0 5 403.288256912231 2399.29502679494 4870.94661458333 0 0.0328711859326361 0.041746167597122 0.104595781138312 0.159750808189655 0.175649055930746 0.208867406673513 0
"P9095" "203" 26.31 0 1 10 501.00480682373 1745.69827758789 1752.79778374566 1 1 0.976377453036357 0.906269361378413 0.835378905750099 0.819736022447143 0.790004126036845 1
"P9098" "203" 25.16 0 1 10 583.890975952148 1810.0898770419 1813.36703830295 1 1 0.99021130880113 0.915213828043511 0.842398647510895 0.81426666098744 0.801326798932663 1
"P9117" "203" 26.73 0 1 10 557.536323852539 1907.03505334775 1914.3569132487 1 1 0.994047865484244 0.936558927973922 0.873926454741379 0.810426155496578 0.800266042650398 1
"P9119" "203" 33.95 0 1 25 533.826165771484 1972.00779232309 1975.39239501953 1 0.840000236799886 0.828413075287816 0.857962426263836 0.844190757361894 0.810664984374917 0.788390394740508 1
"P9155" "203" 24.65 0 1 25 538.984790039063 2102.11990532993 2102.92659505208 1 1 1 0.957365101025549 0.897869560238976 0.836700493560289 0.805508453201818 1
"P9202" "203" 26.24 0 1 10 511.973342340643 2373.00487877712 2380.32191975911 0.849939975990396 0.734321256592525 0.776129083898462 0.790207139570873 0.827493265086207 0.840229621919763 0.838688941027956 1
"P921" "15" 2.64 0 0 35 912.849317626953 528.958411254883 518.19208017985 0 0.146879209034531 0.265890529302498 0.294085345451013 0.268231411637931 0.254439507960635 0.232852785090468 0
"P9240" "203" 31.43 0 1 25 486.116088867188 2567.43353160511 2548.09244791667 1 0.816321591693631 0.754187049003981 0.813711300486168 0.817306034482759 0.833698467501284 0.844401962889286 1
"P9265" "203" 26.44 0 1 10 566.920594787598 2628.37551451123 2642.29996744792 1 0.978176423057184 0.966602908583053 0.887095340666695 0.889135237068965 0.886410886410886 0.878277841442625 1
"P9267" "203" 27.08 0 1 10 678.688576660156 2643.65514026989 2657.10370551215 1 1 0.989237942727958 0.970553712548395 0.92601992361939 0.903642602718575 0.849945481989655 1
"P927" "15" 4.85 0 0 35 826.416615434126 1177.90784667969 436.859647115072 0 0.219183018311659 0.397786013594332 0.293979254673972 0.224300915948276 0.199101051213727 0.191843455181816 0
"P9279" "203" 20.64 0 1 25 598.851901855469 2630.13929199219 2742.51794433594 1 0.702061779376286 0.709362501966564 0.806172892808186 0.829878771551724 0.842131602694983 0.846301171423398 1
"P938" "15" 9.62 0 0 35 929.845745496513 748.035442504883 616.035664876302 0 0.0572676100937968 0.157711184778617 0.198480107286544 0.234581422134212 0.246064029730751 0.242642008746163 0
"P9521" "216" 33.09 0 1 25 457.825227050781 4881.09857066761 1681.05722045898 1 0.951836352518535 0.865874405542425 0.662125141160233 0.562956627155172 0.416863874610353 0.350928543897272 1
"P9540" "216" 29.7 0 1 25 423.593750610352 4951.99208007812 1805.15928819444 0.819855913553897 0.761989386444787 0.792245204300126 0.678932467512097 0.571383539776516 0.428311299708762 0.342801229791797 1
"P9564" "216" 22.98 0 0 25 488.841454772949 4957.20787464489 2412.24361165365 0 0.0682728950328125 0.143062415100858 0.211852754192982 0.271294450431035 0.296280423040986 0.329644077573964 0
"P9589" "216" 13.66 0 0 25 473.176438210227 5040.10977050781 3107.66791449653 0 0.0648319520424542 0.0836329335175417 0.0622295942508633 0.0743330167646682 0.108951969715524 0.180245725542238 0
"P9604" "216" 13.18 0 0 25 524.201658630371 5137.34381456612 2839.34852430556 0 0.0816285583254169 0.0708848802645901 0.053451128939918 0.143276283618582 0.182055596079204 0.208547234067871 0
"P9613" "216" 44.04 0 1 25 330.119938201904 5036.13063742898 2033.01512654622 0.980101950690186 0.877560421902986 0.811786291029678 0.757180987239997 0.540540140086207 0.427012652364765 0.360470079389921 1
"P9662" "216" 10.41 0 0 25 573.693421797319 4460.62749511719 1785.37809753418 0 0.0365605311145325 0.160979818337429 0.297894893685988 0.306108513182989 0.351700126171881 0.40449305954358 0
"P9665" "216" 19.19 0 1 25 533.441413463246 4738.86519886364 2019.54824066162 1 0.781344904954446 0.507934623560918 0.418077975486942 0.462933282332532 0.415307790182018 0.403156252611639 1
"P9678" "216" 14.27 0 0 10 519.648011514963 5537.89762961648 3169.99631754557 0 0 0 0.0600466874398762 0.135903825431034 0.169598387908247 0.220585762585592 0
"P9692" "216" 23.65 0 0 25 490.367133789063 5560.7873595687 2844.47408040365 0.11986776692659 0.497331597165351 0.515323068225539 0.323311828181856 0.290253232758621 0.305456249118221 0.298639584244114 0
"P9761" "221" 14.3 0 1 45 590.611485900879 3133.64914550781 1968.36040242513 1 1 1 0.921219519846083 0.838473868534483 0.798508495691594 0.784001986688155 1
"P977" "15" 1.43 0 1 35 892.871392822266 626.969786487926 571.10994720459 0.910143827384136 0.730806608357629 0.473639601336241 0.258328410178122 0.223871068538612 0.22302743306768 0.212946292301086 1
"P9808" "221" 27.22 0 1 60 443.157902526855 2416.67240234375 2151.16248914931 1 0.930545091230714 0.89749684872907 0.876738112603816 0.838717021290927 0.829685761291456 0.823245237919701 1
"P9818" "221" 4.74 0 1 45 657.983463911577 3401.59755637429 2330.5508219401 1 0.923040805407235 0.754478936371641 0.67199851520348 0.654318426724138 0.714318228402735 0.739521384059414 1
"P9829" "221" 37.61 0 1 55 437.39918354129 2307.09542266594 2261.80516052246 1 0.957352340470877 0.907774495458436 0.843698222776312 0.816387688693984 0.839616639781941 0.837588099284063 1
"P9862" "221" 5.18 0 1 45 647.277406005859 2997.11852539063 2445.07668728299 1 0.991489774079776 0.881220955790002 0.821055768612412 0.831687849825214 0.832910940852629 0.818268125136618 1
"P9864" "221" 4.95 0 1 55 575.50183244185 2797.64007324219 2430.86406792535 1 1 1 0.92039124035689 0.896670640613739 0.868253478082622 0.831924143006626 1
"P9879" "221" 8.3 0 0 55 606.962973022461 3297.80249225207 2598.41310628255 0 0.13701804959544 0.440618366743354 0.64447357689573 0.723887392241379 0.74469268835466 0.757988788663461 0
"P9908" "221" 30.72 0 1 45 449.306849975586 2406.85229003906 2409.29448784722 1 1 1 0.999184371299281 0.947306808920501 0.889924608266469 0.879564994134302 1
"P9957" "221" 5.84 0 1 55 703.687322387695 3530.90501819957 3038.07781982422 0.849939975990396 0.653826940085826 0.621690732874256 0.595034819524029 0.686377963362069 0.729794948104807 0.731237049664617 1
"P9995" "221" 3.09 0 0 55 610.769668856534 3760.80258123224 3278.79093424479 0.11986776692659 0.294082560793178 0.591552191925632 0.718952591074491 0.708591056034483 0.677978283612086 0.718921135206028 0
"PTQ1" "222" 6.39 1 0 55 578.399892578125 397.182043457031 404.351203070747 0 0.264943055874035 0.35592894373273 0.590005411382726 0.714279940996989 0.776530862159845 0.815867521881576 0
"PTQ10" "224" 20.93 1 1 45 566.306628972834 1008.41097473145 1008.11364746094 1 0.603910745678689 0.48166178537497 0.590579122924422 0.537887931034483 0.523712868783291 0.52657842115202 1
"PTQ11" "224" 29.96 1 1 45 513.330546153675 41.5308822206229 35.5009384155273 0.760048076853791 0.871702372762909 0.804544877596521 0.745250662044771 0.715711909043761 0.714823846362722 0.720023178238325 1
"PTQ12" "246" 36.29 1 0 60 412.206323204041 4444.33968394886 3103.2958984375 0 0 0.0316513343656071 0.0209270044753022 0.0323221982758621 0.0943842986096507 0.184618429119468 0
"PTQ13" "262" 26.43 1 1 55 567.536534423828 2631.63023590845 277.674853854709 0.670272906763905 0.606307531038097 0.634122760194256 0.591452368068136 0.643613732344561 0.670595094213046 0.683839516568172 1
"PTQ14" "262" 20.48 1 1 45 615.496909679066 1830.23395507813 1129.71629842122 1 1 0.95306052601799 0.797308601465779 0.74838900862069 0.735775073803243 0.743052943880323 1
"PTQ2" "238" 22.31 1 0 35 546.175681762695 6287.05063964844 6277.52612304688 0.319712057484864 0.558844337877241 0.570303637522874 0.618714043627964 0.595466056034483 0.557770170446227 0.526860557435962 0
"PTQ3" "190" 13.32 1 0 1 396.160202331543 5026.7380415483 7639.04638671875 0.240024067180829 0.127171574889988 0.132594733195881 0.195868971935255 0.254012661637931 0.272166927096505 0.258363879525989 0
"PTQ4" "190" 13.06 1 1 1 506.982100219727 5222.55936450801 7444.93782552083 0 0.0225879276269095 0.0553737021686343 0.139858101519631 0.143012251880889 0.189345859577572 0.210372261650234 0
"PTQ5" "190" 8.63 1 0 1 498.81797207919 5375.82495605469 7323.91806030273 0 0.0302355292036558 0.194523894978051 0.191718120173783 0.151248801301598 0.17913612189162 0.203435823412852 0
"PTQ6" "181" 4.44 1 1 5 502.407258300781 8343.77954101562 3635.13610839844 1 0.953390987213505 0.954280748866048 0.969365615458614 0.975212823275862 0.953274361725066 0.943535891021877 1
"PTQ7" "184" 20.45 1 0 5 494.790206336975 2401.51628861861 2406.86518012153 0.179622073717043 0.0913317172776013 0.17653583806097 0.298099219140087 0.360573056638849 0.393601020131084 0.433826258926273 0
"PTQ8" "143" 34.65 1 1 1 308.702451782227 7919.67590997869 9485.20421006945 0 0.128006900994748 0.275721010573718 0.343782268964021 0.363193167505237 0.347261192957049 0.334987628356609 0
"PTQ9" "162" 38 1 1 1 226.766830617731 6411.10191761364 10382.8645019531 0.300120048019208 0.456837389851607 0.55406325002421 0.502916004433477 0.426258081896552 0.387319950700232 0.393779441399167 0
